street_name,num_of_rooms,size,type,location,final_price,sold_month,sold_year,price_change,initial_price,floor_num,year_built
Toffelbacken,3.0,93,Lägenhet, Solberga,3480000,jun,2019,0.0,3480000,6,2017
Klädesvägen,2.0,50,Lägenhet, Bromma,3100000,nov,2019,24.5,2490000,6,2017
Storsegelvägen,3.0,80,Lägenhet, Gröndal Strand,5495000,okt,2019,0.0,5495000,5,2018
Östhammarsgatan,2.0,41,Lägenhet, Gärdet,3995000,okt,2019,0.0,3995000,2,2019
Ribegatan,3.0,87,Parhus, Kista,3350000,jan,2020,12.0,2990000,6,1979
Siargatan,3.0,100,Lägenhet, Södermalm,9700000,jan,2020,7.8,9000000,6,1965
Karlbergsvägen,2.0,61,Lägenhet, Vasastan,6230000,jan,2020,24.7,4995000,3,1912
Danderydsgatan,4.0,133,Lägenhet, Östermalm,14670000,nov,2019,-2.2,14995000,6,1900
Odengatan,4.0,162,Lägenhet, Vasastan,16100000,dec,2019,0.0,16100000,3,1900
Starrängsringen,3.0,71,Lägenhet, Gärdet,6300000,dec,2019,1.7,6195000,1,1991
Dalagatan,5.0,129,Lägenhet, Vasastan,13550000,dec,2019,-1.1,13700000,3,1885
Lilla,3.0,128,Lägenhet, Gamla Stan,14850000,dec,2019,6.8,13900000,1,1736
Stureparken,2.0,44,Lägenhet, Östermalm,4450000,nov,2019,11.9,3975000,1,1884
Riddargatan,2.0,48,Lägenhet, Östermalm,4500000,okt,2019,9.8,4100000,4,1902
Grev,2.0,60,Lägenhet, Östermalm,5150000,okt,2019,-3.7,5350000,5,1894
Styrmansgatan,2.0,36,Lägenhet, Östermalm,3400000,apr,2019,-2.6,3490000,2,1929
Götalandsvägen,2.0,55,Lägenhet, Älvsjö,2900000,jan,2020,5.5,2750000,2,1936
Artillerigatan,4.0,81,Lägenhet, Östermalm,8875000,apr,2019,0.0,8875000,3,1936
Sibyllegatan,2.0,60,Lägenhet, Östermalm,5500000,feb,2019,-4.3,5750000,1,1893
Storskärsgatan,2.0,36,Lägenhet, Nedre Gärdet,3695000,mar,2019,0.0,3695000,5,1936
Vikingagatan,2.0,68,Lägenhet, Vasastan,6800000,jan,2020,13.4,5995000,2,1908
Ringvägen,1.0,33,Lägenhet, Katarina,3050000,jan,2020,9.1,2795000,1,1936
Tallbacksvägen,2.0,37,Lägenhet, Bromma Ulvsunda,1950000,jan,2020,8.6,1795000,2,1939
Kocksgatan,2.0,40,Lägenhet, Nytorget,3950000,nov,2019,19.9,3295000,1,1930
Ringvägen,1.0,28,Lägenhet, Södermalm,2560000,nov,2017,11.5,2295000,1,1930
Götgatan,2.5,69,Lägenhet, Södermalm,5400000,okt,2017,9.1,4950000,5,1932
Dalslandsgatan,3.5,69,Lägenhet, Södermalm,5050000,okt,2017,2.0,4950000,2,1932
Ringvägen,1.0,22,Lägenhet, Södermalm,2700000,aug,2017,25.6,2150000,4,1930
Skånegatan,2.5,70,Lägenhet, Södermalm,5850000,aug,2017,11.4,5250000,1,1981
Hallandsgatan,1.5,33,Lägenhet, Södermalm,3380000,aug,2017,27.5,2650000,3,1981
Reimersholmsgatan,4.0,97,Lägenhet, Södermalm,7350000,jul,2017,0.0,7350000,4,1981
Reimersholmsgatan,4.0,97,Lägenhet, Södermalm,7350000,jul,2017,0.0,7350000,4,1981
Fatburs,5.5,117,Radhus, Södermalm,9650000,maj,2017,5.5,9150000,3,1988
Bjurholmsplan,1.5,32,Lägenhet, Södermalm,3320000,maj,2017,27.9,2595777,3,1904
Skånegatan,2.0,56,Lägenhet, Södermalm,5200000,apr,2017,16.9,4450000,3,1904
Ludvigsbergsgatan,2.0,49,Lägenhet, Södermalm,4500000,mar,2017,18.6,3795000,2,1963
Gotlandsgatan,1.0,35,Lägenhet, Södermalm,3650000,mar,2017,35.4,2695000,2,1926
Skånegatan,2.5,65,Lägenhet, Södermalm,5350000,mar,2017,12.6,4750000,1,1904
Hallandsgatan,2.0,38,Lägenhet, Södermalm,3620000,feb,2017,22.7,2950000,1,1927
Malmgårdsvägen,2.0,38,Lägenhet, Södermalm,3580000,feb,2017,21.4,2948929,1,1945
Malmgårdsvägen,1.0,34,Lägenhet, Södermalm,3450000,okt,2016,16.9,2951240,1,1945
Möregatan,2.0,34,Lägenhet, Södermalm,3550000,jan,2017,27.0,2795275,1,1945
Kocksgatan,2.0,53,Lägenhet, Södermalm,4400000,okt,2016,6.0,4150943,1,1945
Vindragarvägen,2.0,62,Lägenhet, Södermalm,4660000,okt,2016,9.6,4250000,1,1945
Bondegatan,2.0,50,Lägenhet, Södermalm,4300000,okt,2016,19.6,3595317,2,1936
Lundagatan,1.0,41,Lägenhet, Södermalm,3400000,sep,2016,13.5,2995594,2,1936
Timmermansgatan,2.0,70,Lägenhet, Södermalm,4950000,sep,2016,4.2,4750479,2,1936
Möregatan,1.0,29,Lägenhet, Södermalm,2900000,sep,2016,26.4,2295000,2,1936
Malmgårdsvägen,3.0,93,Lägenhet, Södermalm,6350000,sep,2016,0.0,6350000,5,2005
Grindsgatan,1.5,40,Lägenhet, Södermalm,3200000,sep,2016,6.8,2995000,5,1929
Brännkyrkagatan,2.0,69,Lägenhet, Södermalm,4625000,aug,2016,15.8,3995000,4,1969
Skånegatan,3.0,93,Lägenhet, Södermalm,8200000,aug,2016,17.2,6995000,3,1904
Katarina,2.0,48,Lägenhet, Södermalm,4000000,jul,2016,6.7,3748828,2,1904
Malmgårdsvägen,1.0,38,Lägenhet, Södermalm,3250000,jul,2016,18.2,2749576,2,1904
Skånegatan,2.0,53,Lägenhet, Södermalm,4200000,jun,2016,5.1,3995000,2,1904
Hornsgatan,4.0,88,Lägenhet, Södermalm,7975000,jun,2016,0.0,7975000,2,1918
Kocksgatan,2.0,53,Lägenhet, Södermalm,4600000,apr,2016,8.2,4250000,2,1918
Götgatan,3.0,79,Lägenhet, Södermalm,6210000,maj,2016,25.5,4950000,5,1983
Brännerigatan,1.5,50,Lägenhet, Södermalm,3825000,apr,2016,27.7,2995000,1,1929
Kocksgatan,2.0,57,Lägenhet, Södermalm,4550000,maj,2016,9.6,4150000,2,1918
Sankt,2.0,76,Lägenhet, Vasastan,5850000,nov,2019,2.7,5695000,1,1929
Ringvägen,1.0,44,Lägenhet, Södermalm,3450000,okt,2015,15.2,2994791,3,1931
Folkskolegatan,1.0,24,Lägenhet, Södermalm,2550000,nov,2019,21.7,2095000,3,1931
Heleneborgsgatan,1.0,35,Lägenhet, Gårdshus,3350000,dec,2019,17.5,2850000,4,1917
Hästholmsvägen,2.0,49,Lägenhet, Danviksklippan,3500000,nov,2019,16.9,2995000,4,1945
Katarina,3.0,66,Lägenhet, Södermalm,7920000,jan,2020,18.2,6700000,6,1929
Igeldammsgatan,2.0,49,Lägenhet, Kungsholmen,4250000,jan,2020,0.0,4250000,5,1993
Arbetargatan,3.0,67,Lägenhet, Kungsholmen Fridhemsplan,5200000,jan,2020,9.5,4750000,3,1993
Tjurbergsgatan,1.5,38,Lägenhet, Södermalm,4060000,jan,2020,19.6,3395000,4,1929
Blekingegatan,1.0,22,Lägenhet, Södermalm,2510000,jan,2020,19.8,2095000,1,1931
Bondegatan,3.0,83,Lägenhet, Södermalm,8900000,jan,2020,27.2,6995000,3,1907
Stortorpsvägen,4.0,97,Villa, Farsta,4995000,jan,2020,0.4,4975000,5,1957
Aprikosgatan,4.0,89,Lägenhet, Hässelby,2825000,jan,2020,18.0,2395000,5,1957
Erik,2.0,47,Lägenhet, Gärdet,4450000,jan,2020,6.1,4195000,3,1936
Alströmergatan,4.0,104,Lägenhet, Kungsholmen,8800000,dec,2019,10.1,7995000,2,1911
Frejgatan,3.0,81,Lägenhet, Vasastan,7100000,jan,2020,9.3,6495000,4,1925
Kommendörsgatan,2.0,50,Lägenhet, Östermalm,5750000,jan,2020,0.0,5750000,4,1966
Högbergsgatan,2.0,40,Lägenhet, Södermalm,4350000,jan,2020,24.5,3495000,1,1957
Kungsholms,1.5,41,Lägenhet, Kungsholmen,3600000,jan,2020,20.2,2995000,1,1930
Småbjörksvägen,3.0,84,Lägenhet, Spånga,2500000,jan,2020,6.4,2350000,3,1987
Tappvägen,3.0,85,Lägenhet, Bromma,4520000,jan,2020,13.1,3995000,3,2011
Nybohovsgränd,4.0,77,Lägenhet, Liljeholmen,3900000,jan,2020,8.5,3595000,2,1962
Sankt,1.0,27,Lägenhet, Kungsholmen,2850000,jan,2020,3.6,2750000,3,1937
Kamomillagatan,2.0,61,Lägenhet, Bromma,3250000,jan,2020,16.3,2795000,3,2014
Västertorpsvägen,4.0,93,Lägenhet, Mälarhöjden,4000000,jan,2020,23.1,3249390,2,1941
Bergslagsvägen,1.0,38,Lägenhet, Bromma,2200000,jan,2020,10.3,1995000,2,1941
Glidflyktsgatan,3.0,71,Lägenhet, Skarpnäck,2800000,jan,2020,22.0,2295000,1,1985
Kaskögatan,3.0,76,Lägenhet, Kista,1920000,jan,2020,3.8,1850000,4,1978
Thorildsvägen,3.0,69,Lägenhet, Kungsholmen,5685000,jan,2020,13.8,4995000,2,1929
Peterséns,167.0,24,Villa, Johannesdal,5200000,dec,2019,4.2,4990000,5,1984
Pungpinevägen,114.0,67,Villa, Skarpnäck,9660000,dec,2019,17.1,8250000,5,1927
Ockravägen,141.0,6,Radhus, Bromma,7500000,dec,2019,-1.3,7595000,5,2011
Polhemsgatan,4.0,89,Lägenhet, Kungsholmen,7050000,jan,2020,3.8,6795000,5,1997
Kristinebergsvägen,3.5,81,Lägenhet, Kungsholmen,4900000,jan,2020,-1.9,4995000,1,1979
Luxgatan,2.0,39,Lägenhet, Lilla Essingen,3090000,jan,2020,14.7,2695000,1,1936
Luxgatan,2.0,39,Lägenhet, Lilla Essingen,3090000,jan,2020,14.7,2695000,1,1936
Eknäsvägen,3.0,49,Lägenhet, Kungsholmen,3750000,jan,2020,25.2,2995000,1,1942
Essingestråket,2.0,40,Lägenhet, Stora Essingen,3100000,dec,2019,10.9,2795000,4,1938
Eknäsvägen,1.5,35,Lägenhet, Stora Essingen,2800000,jan,2020,16.9,2395000,3,1938
Kapellgränd,2.0,53,Lägenhet, Södermalm Mosebacke,5750000,jan,2020,20.4,4775000,2,1882
Åsögatan,3.0,88,Lägenhet, Södermalm Medborgarplatsen,8700000,sep,2019,2.4,8495000,6,1967
Högbergsgatan,2.0,45,Lägenhet, Södermalm,4550000,jan,2020,30.2,3495000,5,1977
Strindbergsgatan,2.5,50,Lägenhet, Östermalm,4275000,aug,2019,-3.9,4450000,1,1934
Fyrspannsgatan,2.0,55,Lägenhet, Hässelby-Vällingby,2150000,dec,2019,0.0,2150000,3,2015
Bygärdesvägen,3.0,68,Lägenhet, Spånga,2100000,dec,2019,10.8,1895000,2,1964
Råcksta,2.0,40,Lägenhet, Hässelby-Vällingby,2165000,dec,2019,0.0,2165000,8,2014
Johannelundsvägen,2.0,57,Lägenhet, Spånga,2050000,dec,2019,0.0,2050000,2,1958
Råckstavägen,3.0,84,Lägenhet, Hässelby-Vällingby,2880000,nov,2019,4.7,2750000,4,2009
Abiskovägen,3.0,70,Lägenhet, Hässelby-Vällingby,2725000,nov,2019,9.2,2495000,3,1954
Bygärdesvägen,2.0,56,Lägenhet, Spånga,1950000,okt,2019,15.0,1695000,2,1964
Multrågatan,4.0,80,Lägenhet, Hässelby-Vällingby,2575000,okt,2019,0.0,2575000,1,1953
Hässelby,3.0,73,Lägenhet, Hässelby-Vällingby,2100000,okt,2019,23.9,1695000,4,1956
Rättar,4.0,101,Lägenhet, Spånga,2800000,sep,2019,12.0,2500000,3,1993
Erik,2.0,61,Lägenhet, Spånga,1870000,sep,2019,17.2,1595000,1,1961
Råcksta,3.5,80,Lägenhet, Hässelby-Vällingby,3200000,sep,2019,7.6,2975000,1,2011
Mörsilsgatan,3.0,68,Lägenhet, Hässelby-Vällingby,2825000,sep,2019,4.8,2695000,1,1955
Kirunagatan,4.0,86,Lägenhet, Hässelby-Vällingby,2700000,aug,2019,4.0,2595000,6,2006
Ullvidevägen,3.0,71,Lägenhet, Hässelby-Vällingby,2035000,aug,2019,2.0,1995000,3,1986
Vittangigatan,1.5,34,Lägenhet, Hässelby-Vällingby,2350000,aug,2019,17.8,1995000,7,1953
Vittangigatan,3.0,75,Lägenhet, Hässelby-Vällingby,2630000,aug,2019,-2.4,2695000,2,1952
Ullvidevägen,2.0,71,Lägenhet, Hässelby-Vällingby,2195000,aug,2019,0.0,2195000,3,1983
Vittangigatan,3.0,58,Lägenhet, Hässelby-Vällingby,2600000,aug,2019,8.6,2395000,10,1954
Enevägen,2.0,53,Lägenhet, Spånga-Tensta,2150000,jul,2019,7.8,1995000,1,1944
Mirabellbacken,3.0,74,Lägenhet, Hässelby-Vällingby,2550000,jul,2019,2.2,2495000,1,1957
Blomsterkungsvägen,1.0,35,Lägenhet, Hässelby-Vällingby,1750000,aug,2019,7.4,1630000,1,2019
Blomsterkungsvägen,1.0,28,Lägenhet, Hässelby-Vällingby,1450000,jun,2019,0.0,1450000,1,2019
Maltesholmsvägen,4.0,96,Lägenhet, Hässelby-Vällingby,4600000,jun,2019,4.7,4395000,1,1956
Maltesholmsvägen,4.0,96,Lägenhet, Hässelby-Vällingby,4600000,jun,2019,4.7,4395000,1,1956
Erik,3.0,67,Lägenhet, Spånga-Tensta,1960000,jun,2019,9.2,1795000,1,1961
Ullvidevägen,2.0,71,Lägenhet, Hässelby-Vällingby,1900000,jun,2019,5.6,1800000,1,1983
Essingeringen,3.0,71,Lägenhet, Essingeöarna,4495000,okt,2019,0.0,4495000,2,1996
Trolle,3.0,79,Lägenhet, Spånga,2900000,nov,2019,0.0,2900000,2,1993
Inspektorsbacken,2.0,40,Lägenhet, Spånga,1800000,dec,2019,0.0,1800000,2,2003
Jämtlandsgatan,2.0,66,Lägenhet, Hässelby-Vällingby,3000000,nov,2019,0.2,2995000,2,2018
Dagsverksvägen,3.0,71,Lägenhet, Spånga,2650000,nov,2019,15.5,2295000,1,1960
Kirunagatan,3.0,65,Lägenhet, Hässelby-Vällingby,2250000,nov,2019,12.8,1995000,1,2005
Ullvidevägen,2.0,71,Lägenhet, Hässelby-Vällingby,2150000,aug,2019,10.3,1950000,1,1983
Härjedalsgatan,4.0,92,Lägenhet, Hässelby-Vällingby,2900000,jul,2019,0.0,2900000,1,1955
Sibeliusgången,2.0,46,Lägenhet, Akalla,2000000,jan,2020,18.0,1695000,7,1976
Liljeholmsvägen,3.0,76,Lägenhet, Liljeholmen,5550000,jan,2020,13.4,4895000,7,2016
Vikingagatan,2.0,57,Lägenhet, Östermalm,6450000,jan,2020,7.6,5995000,2,1959
Skeppargatan,1.0,41,Lägenhet, Östermalm,4250000,jan,2020,-5.6,4500000,1,1899
Vittangigatan,2.0,41,Lägenhet, Vällingby Centrum,1875000,jan,2020,-8.5,2050000,1,1979
Langelandsgatan,3.0,77,Lägenhet, Kista,2420000,jan,2020,15.5,2095000,2,1979
Abiskovägen,3.0,70,Lägenhet, Vällingby,3150000,jan,2020,23.6,2549000,9,1954
Heleneborgsgatan,2.0,60,Lägenhet, Södermalm Högalid,4850000,jan,2020,0.0,4850000,1,1925
Bergsgatan,1.5,43,Lägenhet, Kungsholmen,3800000,jan,2020,8.7,3495000,4,1904
Klippgatan,1.0,28,Lägenhet, Södermalm,3000000,jan,2020,25.3,2395000,3,1929
Karlbergsvägen,2.0,36,Lägenhet, Vasastan,4020000,jan,2020,23.7,3250000,2,1931
Hornsbergs,4.0,80,Lägenhet, Hornsbergs Strand,5600000,nov,2019,0.0,5600000,4,2015
Mariehällsvägen,2.0,40,Lägenhet, Bromma,2450000,jan,2020,11.6,2195000,1,1944
Roslagsgatan,2.0,56,Lägenhet, Vasastan,5200000,jan,2020,16.9,4450000,1,1885
Ingemarsgatan,2.0,35,Lägenhet, Vasastan,3625000,jan,2020,21.0,2995000,5,1913
Bergsundsgatan,1.0,22,Lägenhet, Hornstull,2680000,jan,2020,27.6,2100000,2,1952
Götaforsvägen,3.0,67,Lägenhet, Stureby,3640000,jan,2020,30.2,2795000,3,1952
Virkesvägen,2.0,49,Lägenhet, Hammarby Sjöstad,3550000,dec,2019,-2.7,3650000,7,2018
Johan,3.0,74,Lägenhet, Långbro Park,4100000,dec,2019,8.0,3795000,1,2012
Sandhamnsgatan,2.0,41,Lägenhet, Gärdet,3400000,nov,2019,3.2,3295000,1,2018
Sjöhällsstigen,10.0,204,Villa, Hässelby Södra Villastad,9050000,jan,2020,0.6,8995000,6,1964
Heliosgatan,2.0,55,Lägenhet, Hammarby Sjöstad,3600000,dec,2019,-2.2,3680000,6,2018
Heliosgatan,2.0,55,Lägenhet, Hammarby Sjöstad,3600000,dec,2019,-2.2,3680000,6,2018
Heliosgatan,1.0,39,Lägenhet, Hammarby Sjöstad,2800000,dec,2019,0.0,2800000,6,2018
Sköntorpsvägen,3.0,70,Lägenhet, Årsta,4260000,jan,2020,12.3,3795000,5,1947
Arkadvägen,2.0,45,Lägenhet, Johanneshov,3250000,jan,2020,1.7,3195000,3,1942
Inedalsgatan,4.0,81,Lägenhet, Kungsholmen,7200000,jan,2020,12.7,6390000,3,1978
Mälartorget,3.0,70,Lägenhet, Gamla Stan,6700000,jan,2020,5.5,6350000,5,1902
Karlsviksgatan,3.5,103,Lägenhet, Kungsholmen,10100000,jan,2020,8.7,9295000,1,1928
Bäckvägen,2.0,47,Lägenhet, Telefonplan,2900000,jan,2020,28.9,2250000,3,1942
Spritsvägen,2.0,42,Lägenhet, Sköndal,2350000,jan,2020,30.9,1795000,2,1952
Eyvind,4.0,94,Lägenhet, Kungsholmen,7140000,jan,2020,5.1,6795000,2,2010
Lysviksgatan,1.0,30,Lägenhet, Farsta,1830000,jan,2020,14.7,1595000,2,1959
Helsingörsgatan,2.0,54,Lägenhet, Kista,2000000,jan,2020,11.4,1795000,2,1985
Prästgårdsgränd,2.0,63,Lägenhet, Älvsjö,3010000,jan,2020,20.6,2495000,3,1985
Rindögatan,3.0,66,Lägenhet, Gärdet,5900000,jan,2020,15.7,5100000,4,1939
Högbergsgatan,2.0,56,Lägenhet, Södermalm Maria,5250000,okt,2019,12.9,4650000,5,1984
Brännkyrkagatan,3.0,81,Lägenhet, Södermalm,6870000,okt,2019,6.5,6450000,6,1969
Årstaskogs,1.0,34,Lägenhet, Liljeholmen,2550000,jan,2020,27.8,1995000,4,2018
Götgatan,2.0,72,Lägenhet, Södermalm,4750000,sep,2019,0.0,4750000,1,1932
Ringvägen,2.0,39,Lägenhet, Södermalm-Katarina,3600000,jul,2019,7.5,3350000,4,1929
Torkel,1.0,35,Lägenhet, Södermalm,3300000,jun,2019,24.5,2650000,2,1906
Färgargårdstorget,3.0,87,Lägenhet, Södermalm-Sofia,6255000,maj,2019,6.9,5850000,2,1982
Fatburstrappan,5.0,105,Lägenhet, Södermalm,7550000,maj,2019,11.9,6750000,3,1996
Katarina,1.0,28,Lägenhet, Södermalm-Sofia,2770000,apr,2019,8.6,2550000,5,1967
Folkungagatan,2.0,60,Lägenhet, Södermalm,4220000,apr,2019,15.6,3650000,1,1906
Åsögatan,1.0,27,Lägenhet, Södermalm-Katarina,2825000,apr,2019,18.9,2375000,3,1936
Bjurholmsgatan,2.0,56,Lägenhet, Södermalm SoFo,4700000,mar,2019,5.0,4475000,4,1961
Götalandsvägen,2.0,55,Lägenhet, Älvsjö,2950000,aug,2019,23.2,2395000,4,2017
Älvsjö,2.0,44,Lägenhet, Älvsjö,2700000,feb,2019,17.6,2295000,4,2017
Götalandsvägen,4.0,95,Lägenhet, Älvsjö,4300000,nov,2018,7.6,3995000,4,2008
Ringvägen,2.0,73,Lägenhet, Södermalm SoFo,5275000,feb,2019,-3.7,5475000,5,1928
Lina,3.0,67,Lägenhet, Hägersten-Liljeholmen,3000000,feb,2019,15.6,2595000,3,1955
Sparbanksvägen,2.0,45,Lägenhet, Hägersten-Liljeholmen,2505000,okt,2018,25.6,1995000,2,1945
Bryggvägen,2.0,45,Lägenhet, Gröndal,3295000,sep,2018,0.0,3295000,2,2018
Sjöviksvägen,4.0,111,Lägenhet, Liljeholmskajen,6695000,aug,2018,2.2,6550000,4,2018
Sjöviksvägen,4.0,111,Lägenhet, Liljeholmskajen,6695000,aug,2018,2.2,6550000,4,2018
Sjöviksvägen,2.0,53,Lägenhet, Liljeholmskajen,3595000,jun,2018,2.9,3495000,10,2015
Drottningholmsvägen,2.0,36,Lägenhet, Kungsholmen,3600000,jun,2018,6.0,3395000,5,1938
Fatburs,3.0,69,Lägenhet, Södermalm Maria Magdalena,4600000,feb,2019,8.2,4250000,3,1991
Kocksgatan,1.0,30,Lägenhet, Södermalm SoFo,3515000,feb,2019,18.2,2975000,1,1906
Flintbacken,2.0,36,Lägenhet, Södermalm Maria Magdalena,3100000,jan,2019,4.2,2975000,9,1962
Ballonggatan,2.0,62,Lägenhet, Skarpnäck,2100000,jan,2020,31.7,1595000,1,1985
Folkskolegatan,1.0,25,Lägenhet, Södermalm Hornstull,2325000,jan,2019,5.9,2195000,2,1929
Hornsgatan,2.0,57,Lägenhet, Södermalm Maria Magdalena,4550000,jan,2019,1.7,4475000,1,1909
Malmgårdsvägen,2.0,43,Lägenhet, Södermalm Sofia,3450000,nov,2018,0.0,3450000,1,1930
Bondegatan,2.0,42,Lägenhet, Södermalm SoFo,3750000,nov,2018,7.9,3475440,2,1940
Bondegatan,1.0,34,Lägenhet, Södermalm SoFo,2830000,nov,2018,19.2,2375000,2,1940
Erstagatan,1.0,42,Lägenhet, Södermalm SoFo,3450000,okt,2018,8.7,3173873,5,1927
Folkungagatan,1.5,45,Lägenhet, Södermalm SoFo,3850000,nov,2018,18.5,3250000,5,1927
Tavastgatan,1.0,23,Lägenhet, Södermalm Mariaberget,2675000,nov,2018,17.6,2275000,1,1931
Mälartorget,3.0,60,Lägenhet, Gamla Stan,6600000,nov,2018,0.0,6600000,3,1936
Åsögatan,1.0,24,Lägenhet, Södermalm Katarina,2270000,okt,2018,0.9,2250000,3,1936
Fatburs,3.0,90,Lägenhet, Södermalm Maria Magdalena,6200000,okt,2018,4.2,5950000,3,1991
Heleneborgsgatan,1.0,37,Lägenhet, Södermalm Hornstull,3050000,okt,2018,7.0,2850467,3,1665
Västerlånggatan,3.0,69,Lägenhet, Gamla Stan,6370000,sep,2018,-6.3,6800000,3,1665
Maria,2.0,71,Lägenhet, Södermalm Maria Magdalena,6050000,sep,2018,21.6,4975000,1,1906
Ringvägen,4.0,88,Lägenhet, Södermalm Katarina,7570000,aug,2018,8.9,6950000,5,1927
Eriksdalsgatan,1.0,25,Lägenhet, Södermalm Katarina,2420000,aug,2018,6.4,2275000,2,1934
Kocksgatan,1.0,37,Lägenhet, Södermalm SoFo,3120000,sep,2018,4.9,2975000,1,1941
Grindsgatan,1.0,21,Lägenhet, Södermalm Katarina,2500000,sep,2018,16.3,2150000,2,1929
Magnus,3.0,75,Lägenhet, Södermalm Maria Magdalena,5355000,aug,2018,7.6,4975000,3,1988
Stigbergsgatan,1.0,27,Lägenhet, Södermalm Sofia,2800000,sep,2018,12.2,2495000,2,1930
Lorensbergsgatan,3.0,69,Lägenhet, Södermalm Hornstull,5635000,jun,2018,5.3,5350000,4,1926
Ringvägen,1.0,22,Lägenhet, Södermalm Sofia,2135000,aug,2018,8.1,1975000,3,1964
Tjärhovsgatan,1.0,29,Lägenhet, Södermalm Katarina,2800000,aug,2018,12.2,2495000,2,1929
Repslagargatan,1.0,33,Lägenhet, Södermalm Maria Magdalena,3100000,jun,2018,12.7,2750000,2,1934
Högalidsgatan,1.0,32,Lägenhet, Södermalm Hornstull,3230000,maj,2018,17.5,2750000,3,1910
Slipgatan,1.0,32,Lägenhet, Södermalm Hornstull,3125000,jun,2018,13.6,2750000,5,1939
Spektens,2.0,32,Lägenhet, Gamla Stan,3400000,apr,2018,0.0,3400000,3,1667
Stora,3.5,65,Lägenhet, Gamla Stan,7600000,apr,2018,1.3,7500000,3,1600
Stora,3.5,65,Lägenhet, Gamla Stan,7600000,apr,2018,1.3,7500000,3,1600
Bondegatan,3.0,64,Lägenhet, Södermalm SoFo,4800000,maj,2018,-3.5,4975000,5,1940
Helgagatan,1.0,38,Lägenhet, Södermalm Katarina,3150000,maj,2018,5.9,2975000,3,1926
Brännkyrkagatan,1.0,26,Lägenhet, Södermalm Mariaberget,2680000,maj,2018,7.4,2495000,2,1928
Kocksgatan,2.0,34,Lägenhet, Södermalm SoFo,3260000,maj,2018,9.6,2975000,2,1904
Bondegatan,2.0,42,Lägenhet, Södermalm Sofia,3400000,mar,2018,1.5,3350000,4,1940
Rutger,2.0,44,Lägenhet, Södermalm Sofia,4010000,mar,2018,0.0,4010000,5,1927
Åsögatan,2.0,50,Lägenhet, Södermalm SoFo,3900000,apr,2018,1.3,3850000,1,1930
Rutger,1.0,33,Lägenhet, Södermalm Sofia,3000000,apr,2018,9.1,2750000,5,1926
Fatburs,4.0,81,Lägenhet, Södermalm Maria Magdalena,4900000,apr,2018,-6.7,5250000,4,1991
Tjustgatan,2.0,39,Lägenhet, Södermalm Katarina,3100000,mar,2018,4.2,2975000,5,1937
Brännkyrkagatan,3.0,89,Lägenhet, Södermalm Maria Magdalena,7300000,mar,2018,0.7,7250000,3,1885
Bysistorget,5.5,112,Lägenhet, Södermalm Högalid,10000000,mar,2018,3.1,9700000,2,1931
Duvnäsgatan,4.0,142,Lägenhet, Södermalm Sofia,10150000,feb,2018,2.5,9900000,1,1925
Kattgränd,2.0,46,Lägenhet, Södermalm Maria Magdalena,4170000,feb,2018,8.3,3850000,1,1929
Rutger,1.0,31,Lägenhet, Södermalm Sofia,2775000,jan,2018,13.3,2449249,4,1929
Gruvbacken,3.0,88,Lägenhet, Södermalm Sofia,6680000,feb,2018,11.8,5975000,4,1929
Bergsundsgatan,1.0,22,Lägenhet, Södermalm Hornstull,2350000,dec,2017,11.9,2100000,3,1912
Östgötagatan,2.0,53,Lägenhet, Södermalm SoFo,4400000,feb,2018,10.7,4200000,1,1912
Katarina,1.0,26,Lägenhet, Södermalm Sofia,2775000,jan,2018,16.8,2375000,4,1930
Renstiernas,2.0,50,Lägenhet, Södermalm SoFo,3950000,jan,2018,13.7,3475000,4,1930
Hornsgatan,5.0,132,Lägenhet, Södermalm Högalid,11700000,nov,2017,6.4,11000000,5,1909
Klippgatan,1.0,26,Lägenhet, Södermalm SoFo,2750000,jan,2018,22.2,2250000,2,1934
Yxsmedsgränd,1.0,29,Lägenhet, Gamla Stan,2920000,nov,2017,0.9,2893954,3,1934
Tjurbergsgatan,1.0,40,Lägenhet, Södermalm Maria Magdalena,3105000,dec,2017,4.4,2975000,3,1934
Urvädersgränd,3.0,75,Lägenhet, Södermalm Mosebacke,7600000,dec,2017,12.6,6750000,2,1934
Fatburs,3.0,57,Lägenhet, Södermalm Maria Magdalena,3300000,dec,2017,-1.5,3350000,5,1934
Folkskolegatan,1.5,38,Lägenhet, Södermalm Hornstull,2775000,nov,2017,0.9,2750000,3,1934
Lignagatan,4.0,92,Lägenhet, Södermalm Högalid,6900000,okt,2017,-0.7,6948640,1,1934
Erstagatan,1.0,27,Lägenhet, Södermalm Sofia,2440000,nov,2017,13.5,2150000,1,1934
Eriksdalsgatan,2.0,70,Lägenhet, Södermalm Eriksdal,5375000,sep,2017,8.6,4950000,3,1934
Köpmangatan,2.0,49,Lägenhet, Gamla Stan,5000000,okt,2017,0.0,5000000,3,1850
Tobaksspinnargatan,1.5,48,Lägenhet, Södermalm Hornstull,3750000,nov,2017,11.9,3350000,3,1932
Åsögatan,3.0,70,Lägenhet, Södermalm Katarina,5500000,okt,2017,10.1,4995000,2,1983
Tjustgatan,2.0,40,Lägenhet, Södermalm Katarina,3400000,okt,2017,4.6,3250000,2,1937
