street_name,num_of_rooms,size,type,location,sold_month,sold_year,initial_price,floor_num,year_built,final_price
Palandergatan,2,35,Lägenhet, Skärmarbrink,feb,2020,2600000,2,1930,2600000
Konstgjutarvägen,1.5,33,Lägenhet, Globen,feb,2020,1995000,2,1952,2400000
Jämtlandsgatan,1,24,Lägenhet, Vällingby Centrum,feb,2020,1495000,2,1952,1495000
Gullmarsvägen,2,53,Lägenhet, Gullmarsplan,feb,2020,3495000,6,1904,3800000
Gullmarsvägen,2,53,Lägenhet, Gullmarsplan,feb,2020,3495000,6,1904,3800000
Helgalunden,5,99,Lägenhet, Södermalm,dec,2018,7695000,3,1921,7500000
Jultomtestigen,6,173,Villa, Älvsjö Liseberg,jan,2020,7350000,3,1922,8660000
Valborgsmässovägen,1,35,Lägenhet, Telefonplan,feb,2020,1995000,3,1938,2590000
Arkitektvägen,2,51,Lägenhet, Bromma,feb,2020,2695000,2,1938,3015000
Hagagatan,3,85,Lägenhet, Vasastan,apr,2017,7495000,4,1906,8700000
Hemmansvägen,6,110,Villa, Gamla Enskede,feb,2020,7950000,3,1933,8675000
Pär,3,67,Lägenhet, Kungsholmen Hornsbergs Strand,jan,2020,4995000,3,2008,5100000
Åsögatan,3,77,Lägenhet, Södermalm,feb,2020,5350000,5,1981,6050000
Kronobergsgatan,3,71,Lägenhet, Kungsholmen,feb,2020,5850000,4,1926,6750000
Grindstuvägen,2,48,Lägenhet, Bromma,feb,2020,3150000,3,2017,2980000
Gävlegatan,2,65,Lägenhet, Vasastan,feb,2020,6995000,11,2017,7130000
Nykarlebygatan,3,83,Radhus, Akalla,feb,2020,2295000,2,1974,2410000
Hanna,2,55,Lägenhet, Fruängen,feb,2020,2095000,2,1956,2600000
Oddegatan,3,74,Lägenhet, Kista,feb,2020,2695000,5,2013,2700000
Fridhemsgatan,2,44,Lägenhet, Kungsholmen,feb,2020,3600000,4,1926,4500000
Hornsgatan,2,63,Lägenhet, Södermalm,jan,2020,3995000,2,1970,4605000
Härbärgesvägen,3,68,Lägenhet, Aspudden,feb,2020,5350000,2,1985,5350000
Lingvägen,4,87,Lägenhet, Enskede,feb,2020,3795000,2,1947,4130000
Gästrikegatan,5,147,Lägenhet, Vasastan,feb,2020,17000000,3,1947,17500000
Rutger,2,35,Lägenhet, Södermalm,feb,2020,2975000,5,1947,3525000
Bordsvägen,2,51,Lägenhet, Gubbängen,feb,2020,2295000,1,1946,2800000
Sveavägen,2,54,Lägenhet, Vasastan,feb,2020,4495000,3,1929,4950000
Årstavägen,3,78,Lägenhet, Årsta,feb,2020,3575000,3,1945,4650000
Fridhemsgatan,2,50,Lägenhet, Kungsholmen,feb,2020,3975000,3,1884,4500000
Sven,2,37,Lägenhet, Kungsholmen,feb,2020,3350000,1,1931,3760000
Skanörvägen,3,73,Lägenhet, Björkhagen,feb,2020,3895000,1,1949,4330000
Allhelgonagatan,2,58,Lägenhet, Katarina,feb,2020,3995000,3,1936,3825000
Prästgårdsgränd,2,63,Lägenhet, Älvsjö,feb,2020,2495000,3,1985,2875000
Gävlegatan,2,47,Lägenhet, Vasastan,feb,2020,3950000,3,1926,4020000
Gotlandsgatan,1,39,Lägenhet, SoFo,jan,2020,2750000,3,1948,3140000
Gävlegatan,2,47,Lägenhet, Vasastan,feb,2020,3950000,3,1926,4020000
Gotlandsgatan,1,39,Lägenhet, SoFo,jan,2020,2750000,3,1948,3140000
Skånegatan,1,42,Lägenhet, SoFo,jan,2020,3150000,1,1904,3525000
Hundlokegränd,3,59,Lägenhet, Hässelby-Vällingby,feb,2020,2250000,2,2017,2250000
Jenny,2,57,Lägenhet, Fruängen,feb,2020,2595000,3,1956,2830000
Pilotgatan,2,57,Lägenhet, Skarpnäck,feb,2020,2195000,1,1952,2305000
Hummelvägen,2,57,Lägenhet, Årsta,feb,2020,2495000,1,1952,3000000
Tämnarvägen,4,85,Lägenhet, Årsta,feb,2020,3995000,1,1985,4300000
Abrahamsbergsvägen,3,73,Lägenhet, Abrahamsberg,feb,2020,3995000,3,1916,4710000
Eriksbergsgatan,2,40,Lägenhet, Östermalm,feb,2020,3995000,1,1916,4700000
Sankt,2,55,Lägenhet, Södermalm Maria,feb,2020,5275000,1,1881,5275000
Stamgatan,3,74,Lägenhet, Östberga,feb,2020,2100000,2,1958,2050000
Ekhagsvägen,2,37,Lägenhet, Ekhagen,feb,2020,2495000,3,1935,3000000
Suddagummans,4,97,Lägenhet, Bromma,feb,2020,4395000,3,2015,4600000
Manhemsgatan,2,56,Lägenhet, Aspudden,feb,2020,2995000,2,1946,3600000
Tellusborgsvägen,2,40,Lägenhet, Telefonplan,feb,2020,2695000,6,1972,3300000
Folkungagatan,1,26,Lägenhet, Södermalm-Sofia,feb,2020,2470000,2,1915,2660000
Storsjövägen,3,56,Lägenhet, Årsta,feb,2020,2595000,2,1951,3150000
Fyrspannsgatan,2,34,Lägenhet, Hässelby Strand,feb,2020,1995000,15,2016,1995000
Råggatan,1,31,Lägenhet, Södermalm,feb,2020,2450000,1,1937,2925000
Nackagatan,2,72,Lägenhet, Södermalm Sofia,feb,2020,4890000,2,1999,5200000
Sorögatan,4,92,Lägenhet, Kista,feb,2020,3100000,1,1977,3100000
Sehlstedtsgatan,2,67,Lägenhet, Gärdet,feb,2020,3995000,1,1953,4500000
Multrågatan,4,80,Lägenhet, Vällingby,feb,2020,2450000,1,1953,2425000
Tunnlandsvägen,2,36,Lägenhet, Bromma,feb,2020,2150000,3,1943,2575000
Hagagatan,3,66,Lägenhet, Vasastan,feb,2020,5350000,1,1981,5810000
Färgargårdstorget,3,69,Lägenhet, Södermalm Sofia,feb,2020,4995000,3,1981,5925000
Gamla,2,38,Lägenhet, Örby,feb,2020,1995000,2,1959,2175000
Dalängsvägen,6,194,Villa, Spånga,feb,2020,5495000,4,1973,5650000
Bergsundsgatan,1,31,Lägenhet, Södermalm,feb,2020,2795000,4,1938,3235000
Ekholmsvägen,1,38,Lägenhet, Skärholmen,feb,2020,1795000,1,1931,1950000
Valhallavägen,1,28,Lägenhet, Östermalm,feb,2020,2550000,3,1931,3030000
Valhallavägen,1,28,Lägenhet, Östermalm,feb,2020,2550000,3,1931,3030000
Medlemsvägen,5,130,Villa, Enskede Gård,feb,2020,8000000,1,1928,8625000
Sareksvägen,2,57,Lägenhet, Bromma,feb,2020,2995000,1,1939,3200000
Birger,2,62,Lägenhet, Östermalm,feb,2020,4350000,3,1969,4700000
Erik,2,58,Lägenhet, Gärdet,feb,2020,4995000,1,1936,5550000
Pontonjärgatan,2,62,Lägenhet, Kungsholmen,feb,2020,5250000,5,1929,6080000
Tussmötevägen,5,105,Lägenhet, Enskede,feb,2020,5995000,2,1929,6225000
Körsbärsvägen,2,36,Lägenhet, Östermalm,feb,2020,2895000,1,1943,3230000
Heliosgatan,4,102,Lägenhet, Hammarby Sjöstad,feb,2020,6295000,4,2018,6295000
Ringvägen,1,30,Lägenhet, Södermalm,feb,2020,2925000,4,1931,2800000
Valborgsmässovägen,2,51,Lägenhet, Midsommarkransen,feb,2020,2595000,3,1939,3150000
Vattenledningsvägen,1,31,Lägenhet, Midsommarkransen,feb,2020,1795000,1,1938,2370000
Vitalisvägen,2,43,Lägenhet, Fredhäll,feb,2020,3195000,3,1931,3300000
Polhemsgatan,2,48,Lägenhet, Kungsholmen,feb,2020,4000000,1,1937,3860000
Olof,2,58,Lägenhet, Aspudden,feb,2020,3995000,4,1938,4500000
Sigfridsvägen,1,27,Lägenhet, Aspudden,feb,2020,2195000,3,1949,2550000
Valsbergs,1,31,Lägenhet, Aspudden,feb,2020,1995000,2,1936,2370000
Linjemästarvägen,7,165,Villa, Spånga,feb,2020,5795000,3,1972,6050000
Gunnar,5,140,Kedjehus, Hässelby-Vällingby,feb,2020,4995000,3,2013,5250000
Århusgatan,4,68,Parhus, Kista,jan,2020,3095000,3,1980,3150000
Helsingforsgatan,2,51,Lägenhet, Akalla,nov,2019,1695000,3,1974,1710000
Badstrandsvägen,2,38,Lägenhet, Stora Essingen,feb,2020,2595000,2,1946,2775000
Stora,3,94,Lägenhet, Långbro Park,feb,2020,4795000,4,1909,5350000
Bondegatan,2,46,Lägenhet, Södermalm,feb,2020,3650000,4,1915,4550000
Johan,4,81,Lägenhet, Långbro Park-Älvsjö,feb,2020,4095000,3,2013,4600000
Ringblommevägen,139,15,Villa, Hässelby Norra Villastad,jan,2020,5195000,2,1974,5550000
Tröskverksvägen,112,41,Villa, Älvsjö-Långbro,jan,2020,5750000,2,1946,6050000
Dellensvägen,3,68,Lägenhet, Årsta,feb,2020,3595000,2,1947,3970000
Strahlenbergsgatan,1,35,Lägenhet, Hammarbyhöjden,feb,2020,1995000,2,1937,2250000
Svalövsvägen,2,58,Lägenhet, Björkhagen,feb,2020,2850000,3,1949,3350000
Beckomberga,4,91,Lägenhet, Bromma Beckomberga,feb,2020,4990000,2,2017,4970000
Östrandsvägen,2,62,Lägenhet, Enskede,feb,2020,2295000,1,1950,2550000
Tulegatan,3,68,Lägenhet, Vasastan,feb,2020,7300000,7,1962,7300000
Blecktornsstigen,3,65,Lägenhet, Katarina,feb,2020,5800000,2,1926,5800000
Blecktornsstigen,3,65,Lägenhet, Katarina,feb,2020,5800000,2,1926,5800000
Åsögatan,1,33,Lägenhet, Södermalm,feb,2020,2995000,2,1909,2900000
Margretelundsvägen,2,62,Lägenhet, Bromma,feb,2020,2495000,2,1984,3000000
Drottningholmsvägen,2,59,Lägenhet, Kungsholmen,feb,2020,3995000,6,1938,4500000
Geijersvägen,1,37,Lägenhet, Kungsholmen,feb,2020,2995000,3,1927,2770000
Brändövägen,5,82,Villa, Hässelby-Vällingby,feb,2020,4975000,7,1963,5025000
Stenkvistavägen,3,67,Lägenhet, Högdalen,feb,2020,2995000,7,2018,3130000
Fruängstorget,1,30,Lägenhet, Fruängen Centrum,feb,2020,1950000,6,1961,2200000
Kampementsgatan,3,87,Lägenhet, Östermalm,feb,2020,5725000,2,1964,6430000
Hedinsgatan,2,38,Lägenhet, Gärdet,feb,2020,3350000,2,1934,3900000
Björnidegränd,7,116,Radhus, Vällingby Kälvesta,feb,2020,3695000,2,1974,4150000
Torvsätravägen,1,40,Lägenhet, Sätra,feb,2020,1950000,2,1899,1895000
Odengatan,2,50,Lägenhet, Vasastan,feb,2020,4695000,3,1899,5400000
Strålgatan,2,40,Lägenhet, Lilla Essingen Kungsholmen,feb,2020,2695000,3,1939,3000000
Långseleringen,5,117,Radhus, Råcksta,feb,2020,5850000,3,1946,5850000
Stångjärnsvägen,2,46,Lägenhet, Bromma,feb,2020,2095000,3,1946,2500000
Mariehällsvägen,3,71,Lägenhet, Bromma,feb,2020,3695000,3,2004,4000000
Karlsviksgatan,3,71,Lägenhet, Kungsholmen,feb,2020,7295000,5,1912,8400000
Norrtullsgatan,5,206,Lägenhet, Vasastan,feb,2020,16500000,1,1905,16650000
Fruängstorget,1,45,Lägenhet, Fruängen,feb,2020,1975000,5,1961,2250000
Kungsholms,2,53,Lägenhet, Kungsholmen,feb,2020,4950000,4,1920,4950000
Pontonjärgatan,3,57,Lägenhet, Kungsholmen,feb,2020,4195000,1,1925,4700000
Lanforsvägen,2,33,Lägenhet, Hjorthagen,feb,2020,2595000,1,1936,2975000
Duvbovägen,7,115,Villa, Spånga,feb,2020,6000000,1,1971,6000000
Vapengatan,2,44,Lägenhet, Aspudden,feb,2020,2595000,1,1946,3040000
Stadingeplan,3,77,Lägenhet, Tensta,feb,2020,1495000,2,1968,1780000
Orvar,3,76,Lägenhet, Kungsholmen,feb,2020,9500000,5,1937,8850000
Nynäsvägen,1.5,44,Lägenhet, Enskededalen,feb,2020,2195000,1,1931,2500000
Sågverksgatan,2,50,Lägenhet, Enskede,jan,2020,1995000,1,1946,2345000
Engelbrektsgatan,2,47,Lägenhet, Östermalm,feb,2020,4495000,3,1973,5200000
Tulegatan,3,57,Lägenhet, Vasastan,feb,2020,4850000,2,1973,5000000
Tallkrogsvägen,3,50,Lägenhet, Enskede,feb,2020,4275000,2,1943,4100000
Nybohovsbacken,3,71,Lägenhet, Liljeholmen,feb,2020,4295000,13,1961,5010000
Bobergsgatan,4,103,Lägenhet, Norra Djurgården,feb,2020,8950000,1,2018,9350000
Bobergsgatan,4,103,Lägenhet, Norra Djurgården,feb,2020,8950000,1,2018,9350000
Tavastgatan,3,74,Lägenhet, Södermalm,feb,2020,5995000,3,1931,6650000
Lotterivägen,3,67,Lägenhet, Hägerstensåsen,feb,2020,3950000,2,1947,3950000
Tunnlandsvägen,5,136,Lägenhet, Bromma,feb,2020,5500000,1,1992,5400000
Kirunagatan,4,85,Lägenhet, Vällingby,feb,2020,2595000,1,1954,2800000
Bondegatan,1,26,Lägenhet, Södermalm,feb,2020,2450000,3,1932,2850000
Västmannagatan,2,64,Lägenhet, Vasastan,feb,2020,7500000,4,1886,7650000
Mariehällstorget,3,69,Lägenhet, Bromma,feb,2020,3495000,3,2015,3800000
Valhallavägen,2,62,Lägenhet, Östermalm,feb,2020,6150000,6,1973,6200000
Stureparken,3,93,Lägenhet, Östermalm,feb,2020,10900000,1,1889,11200000
Fågelsångsvägen,4,101,Lägenhet, Gröndal,feb,2020,5995000,7,2015,6700000
Danderydsgatan,2,41,Lägenhet, Östermalm,feb,2020,3750000,2,1903,4700000
Sibyllegatan,2,55,Lägenhet, Östermalm,feb,2020,4995000,5,1969,5650000
Årstavägen,2,59,Lägenhet, Årsta,feb,2020,2495000,3,1948,3330000
Ryggåsgatan,3,75,Lägenhet, Bromma Alvik,feb,2020,4695000,1,1931,5000000
Fyrverkarbacken,1,43,Lägenhet, Kungsholmen,feb,2020,2950000,3,1944,2750000
Sturehillsvägen,2,55,Lägenhet, Liljeholmkajen,feb,2020,3195000,4,1944,3800000
Vänskapsvägen,2,50,Lägenhet, Essingeöarna,feb,2020,3495000,3,1944,4040000
Badstrandsvägen,2,55,Lägenhet, Essingeöarna,feb,2020,3495000,2,1938,3660000
Riddargatan,3,69,Lägenhet, Östermalm,feb,2020,7295000,2,1893,8000000
Gjörwellsgatan,2.5,57,Lägenhet, Marieberg,feb,2020,3690000,1,1944,4050000
Folkskolegatan,3,90,Lägenhet, Södermalm,feb,2020,6595000,2,1928,7160000
Nybrogatan,2,75,Lägenhet, Östermalm,feb,2020,7300000,4,1885,8100000
Gävlegatan,2,46,Lägenhet, Vasastan,feb,2020,8500000,14,2017,8300000
Björnflokevägen,5,115,Radhus, Kälvesta,feb,2020,3950000,4,1973,4400000
Studentbacken,4,109,Lägenhet, Gärdet,jan,2020,7995000,4,2017,9100000
Valhallavägen,4,81,Lägenhet, Östermalm,jan,2020,6150000,6,1973,6545000
Birger,1.5,36,Lägenhet, Östermalm,jan,2020,2995000,2,1970,3400000
Danderydsgatan,2,63,Lägenhet, Östermalm,jan,2020,5950000,3,1903,6350000
Valhallavägen,3,75,Lägenhet, Östermalm,dec,2019,5750000,2,1934,6050000
Sandelsgatan,3,61,Lägenhet, Gärdet,dec,2019,5250000,1,1934,5450000
Birger,1.5,36,Lägenhet, Östermalm,dec,2019,2995000,2,1970,3400000
Birger,1.5,36,Lägenhet, Östermalm,dec,2019,2995000,2,1970,3400000
Skeppargatan,3.5,87,Lägenhet, Gärdet,dec,2019,7950000,3,1932,8400000
Kaptensgatan,1,32,Lägenhet, Östermalm,nov,2019,3195000,6,1896,3750000
Nytorgsgatan,2,54,Lägenhet, Södermalm,jan,2020,4495000,4,1906,5000000
Storgatan,2,25,Lägenhet, Östermalm,nov,2019,2495000,1,1879,2940000
Artillerigatan,2,50,Lägenhet, Östermalm,nov,2019,5750000,3,1898,6150000
Tavastgatan,2,36,Lägenhet, Södermalm,nov,2019,2995000,3,1937,3500000
Karlbergsvägen,1,39,Lägenhet, Vasastan,nov,2019,3095000,2,1899,3535000
Instrumentvägen,2,59,Lägenhet, Hägersten,jan,2020,2950000,4,1994,3275000
Birger,1.5,28,Lägenhet, Östermalm,okt,2019,2900000,2,1973,2820000
Kålgårdsvägen,6,98,Villa, Enskede Gård,feb,2020,8650000,2,1940,8900000
Ruddammsvägen,1.5,37,Lägenhet, Norra Djurgården,okt,2019,3275000,2,1943,3275000
Tegelviksgatan,3,67,Lägenhet, Södermalm,okt,2019,4495000,5,1997,4400000
Askrikegatan,1,23,Lägenhet, Gärdet,okt,2019,2495000,1,1938,2900000
Björngårdsgatan,2,59,Lägenhet, Södermalm,okt,2019,4500000,2,1902,5250000
Skaraborgsgatan,2,51,Lägenhet, Södermalm,okt,2018,3825000,4,2014,3825000
Sehlstedtsgatan,4,88,Lägenhet, Gärdet,nov,2019,7200000,4,2014,7300000
Götgatan,2,46,Lägenhet, Södermalm,okt,2017,2995000,5,1931,3590000
Ringvägen,3,71,Lägenhet, Södermalm,okt,2017,5992844,3,1938,6700000
Åsögatan,4,86,Lägenhet, Södermalm,sep,2017,6492718,3,1938,8025000
Brantingsgatan,1,26,Lägenhet, Östermalm,feb,2020,2290000,3,1938,2900000
Karlavägen,1,39,Lägenhet, Östermalm,maj,2019,3995000,5,1969,4500000
Sehlstedtsgatan,5,149,Lägenhet, Gärdet,feb,2020,10975000,3,1962,11250000
Skeppargatan,1.5,34,Lägenhet, Nedre Gärdet,feb,2020,2995000,1,1932,3600000
Nynäsvägen,1,45,Lägenhet, Enskede,feb,2020,2550000,2,1929,2420000
Maltesholmsvägen,5,112,Lägenhet, Hässelby Strand,jan,2020,3895000,13,1998,4100000
Bettnavägen,2,60,Lägenhet, Örby,feb,2020,2195000,10,1903,2510000
Östgötagatan,2,55,Lägenhet, Södermalm,feb,2020,4395000,1,1903,5250000
Inedalsgatan,1,36,Lägenhet, Kungsholmen,feb,2020,2850000,4,1908,3380000
Östgötagatan,2,45,Lägenhet, Södermalm,jan,2020,3495000,4,1885,4200000
Sofielundsvägen,2,53,Lägenhet, Blåsut,feb,2020,2995000,4,2015,3420000
Kungsklippan,1,24,Lägenhet, Kungsholmen Nedre,feb,2020,1995000,2,1938,2650000
Kungsklippan,1,24,Lägenhet, Kungsholmen Nedre,feb,2020,1995000,2,1938,2650000
Celsiusgatan,2,45,Lägenhet, Kungsholmen Rådhuset,feb,2020,3350000,3,1937,3950000
Kvarnbacksvägen,3,73,Lägenhet, Bromma,dec,2019,3395000,3,1943,3500000
Siljansvägen,2,45,Lägenhet, Årsta,jan,2020,2295000,3,1932,2700000
Galtabäcksvägen,6,81,Villa, Bromma Norra Ängby,feb,2020,6900000,4,1932,7825000
Forstenavägen,7,178,Villa, Bromma Ulvsunda,jan,2020,9750000,4,1977,11100000
Gustavslundsvägen,4,105,Lägenhet, Bromma Alvik,jan,2020,7995000,4,2014,8300000
Olshammarsgatan,2.5,62,Lägenhet, Bandhagen,feb,2020,2395000,5,1960,2395000
Olshammarsgatan,3,73,Lägenhet, Bandhagen,feb,2020,1995000,5,1960,2220000
Vedevågslingan,3,75,Lägenhet, Hagsätra,feb,2020,1890000,3,1958,2300000
Gustavslundsvägen,3,85,Lägenhet, Bromma Alvik,jan,2020,6395000,4,2015,7150000
Torstenssonsgatan,3,88,Lägenhet, Östermalm,jan,2020,10000000,2,1895,9600000
Skäftingebacken,3,78,Lägenhet, Tensta,feb,2020,1795000,2,1969,1835000
Tomtebobarnens,3,86,Lägenhet, Bromma,feb,2020,3995000,1,2014,4440000
Kristinehovsgatan,3,64,Lägenhet, Södermalm,feb,2020,4995000,4,1941,6100000
Grevgatan,4,86,Lägenhet, Östermalm,feb,2020,10500000,6,1965,12325000
Banérgatan,1,25,Lägenhet, Östermalm,feb,2020,2750000,4,1939,3300000
Brantingsgatan,2,39,Lägenhet, Gärdet,feb,2020,3250000,4,1939,3800000
Alsnögatan,3,79,Lägenhet, Södermalm,jan,2020,5175000,10,2000,5450000
Sjöviksvägen,3,79,Lägenhet, Liljeholmskajen,feb,2020,4590000,10,2017,4700000
Kungstensgatan,5,125,Lägenhet, Vasastan,feb,2020,15900000,4,1886,15900000
Slättgårdsvägen,3,69,Lägenhet, Mälarhöjden,feb,2020,3650000,2,2008,4050000
Atlasgatan,1,23,Lägenhet, Vasastan,feb,2020,2795000,1,1929,2750000
Katarina,3,86,Lägenhet, Södermalm,jan,2020,6195000,5,1943,7650000
Lignagatan,2,63,Lägenhet, Södermalm,jan,2020,3995000,7,1943,4600000
Hästholmsvägen,1,20,Lägenhet, Södermalm,feb,2020,1800000,1,1943,2010000
Igeldammsgatan,2.5,69,Lägenhet, Kungsholmen,feb,2020,4975000,1,1951,5000000
Isgränd,2,38,Lägenhet, Hägersten,feb,2020,1800000,3,1951,1800000
Götalandsvägen,3,82,Lägenhet, Älvsjö,feb,2020,3295000,3,2008,3200000
Mejselvägen,1.5,32,Lägenhet, Hägersten,feb,2020,2100000,3,1944,2100000
Södermannagatan,1,40,Lägenhet, Södermalm Katarina,feb,2020,2950000,5,1927,3600000
Sandelsgatan,3,84,Lägenhet, Nedre Gärdet,feb,2020,7550000,1,1951,7900000
Tämnarvägen,2,55,Lägenhet, Årsta,feb,2020,2900000,3,1945,2800000
Tämnarvägen,2,55,Lägenhet, Årsta,feb,2020,2900000,3,1945,2800000
Ymsenvägen,1,22,Lägenhet, Årsta,feb,2020,1975000,6,1948,2300000
Fartygsgatan,2.5,74,Lägenhet, Hammarby Sjöstad,feb,2020,3975000,3,2007,5400000
Industrigatan,2,46,Lägenhet, Kungsholmen,feb,2020,3195000,3,1941,3720000
Hammarby,2.5,73,Lägenhet, Hammarby Sjöstad,feb,2020,4350000,5,2008,4350000
Tomtebogatan,2,57,Lägenhet, Vasastan,feb,2020,5850000,1,1920,5850000
Garvargatan,2,45,Lägenhet, Kungsholmen,feb,2020,2995000,1,1931,3710000
Fatburs,5,118,Lägenhet, Södermalm,feb,2020,7495000,5,1991,7725000
Fågelsångsvägen,1.5,35,Lägenhet, Gröndal,feb,2020,2600000,2,1956,2500000
Jaktvarvsplan,2,30,Lägenhet, Kungsholmen,feb,2020,2495000,1,1931,3190000
Byvägen,179,106,Villa, Spånga Flysta,jan,2020,6490000,1,1962,6650000
Kontoristvägen,68,68,Villa, Farsta,jan,2020,5350000,1,1948,5350000
Lillängsgatan,150,80,Villa, Bromma,jan,2020,8750000,1,1918,8800000
Lodgatan,3,71,Lägenhet, Östermalm,jan,2020,5975000,1,1918,6550000
Döbelnsgatan,2,58,Lägenhet, Vasastan,jan,2020,4995000,2,1929,5470000
Villagatan,5,170,Lägenhet, Östermalm,jan,2020,23990000,1,1888,23500000
Valhallavägen,3,91,Lägenhet, Östermalm,jan,2020,8475000,3,1907,9000000
Tomtebogatan,3.5,88,Lägenhet, Birkastan,jan,2020,9750000,5,1905,9500000
Österlånggatan,3,104,Lägenhet, Gamla Stan,feb,2020,8950000,1,1892,9000000
Vingårdsgatan,3,78,Lägenhet, Liljeholmskajen,feb,2020,5995000,5,2008,6500000
Grubbensringen,5,129,Lägenhet, Kungsholmen,feb,2020,10495000,3,1998,11000000
Spångavägen,2,56,Lägenhet, Bromma,feb,2020,2195000,2,1941,2450000
Hornsgatan,2,37,Lägenhet, Hornstull,feb,2020,3195000,4,1904,3850000
Hagagatan,2.5,78,Lägenhet, Vasastan,feb,2020,6495000,2,1924,7600000
Luntmakargatan,2,43,Lägenhet, Vasastan,feb,2020,3795000,1,1946,4300000
Skebokvarnsvägen,1,33,Lägenhet, Högdalen,feb,2020,1695000,1,2006,1700000
Torneågatan,3,80,Lägenhet, Akalla,feb,2020,2295000,1,2009,2450000
Västgötagatan,2,50,Lägenhet, Katarina,feb,2020,4200000,4,2009,5000000
Västgötagatan,2,50,Lägenhet, Katarina,feb,2020,4200000,4,2009,5000000
Samaritgränd,3.5,93,Lägenhet, Södermalm,feb,2020,7295000,3,1929,7400000
Grevgatan,1,21,Lägenhet, Östermalm,feb,2020,3300000,3,1900,3850000
Lövångersgatan,7,134,Radhus, Vällingbyhöjden,feb,2020,5850000,1,1946,6800000
Dalängsvägen,8,150,Villa, Sundby,feb,2020,6450000,1,1946,6850000
Lyckselevägen,6,84,Radhus, Vällingby,jan,2020,3850000,1,1954,4210000
Långsjövägen,3,65,Lägenhet, Älvsjö Långsjö,feb,2020,3795000,1,1929,3950000
Kratsbodavägen,2,50,Lägenhet, Bromma Mariehäll,feb,2020,2995000,2,2015,3200000
Banérgatan,3,103,Lägenhet, Östermalm,feb,2020,11750000,2,1924,12700000
Roslagsgatan,3,63,Lägenhet, Vasastan,feb,2020,5995000,5,1907,6400000
Torsgatan,2,71,Lägenhet, Vasastan,jan,2020,5995000,5,1926,6575000
Sofiagatan,3,85,Lägenhet, Södermalm,feb,2020,7995000,6,1926,7000000
Vapengatan,3,73,Lägenhet, Aspudden,feb,2020,4495000,1,1949,5080000
Jämtlandsgatan,3,66,Lägenhet, Vällingby Parkstad,feb,2020,3050000,3,2018,3050000
Mörsilsgatan,1,29,Lägenhet, Vällingby Centrum,feb,2020,1495000,1,1954,1650000
Oktavgatan,3,76,Lägenhet, Telefonplan,feb,2020,3895000,1,2009,4200000
Sparbanksvägen,2,57,Lägenhet, Hägersten,feb,2020,2195000,2,1946,2970000
Hantverkargatan,5,151,Lägenhet, Kungsholmen,feb,2020,13500000,5,1914,13500000
Holländargatan,2,64,Lägenhet, Vasastan,feb,2020,5750000,2,1911,6600000
Ekholmsvägen,3,87,Lägenhet, Skärholmens Centrum,feb,2020,2395000,2,2000,2600000
Doktor,7,134,Villa, Bromma,feb,2020,8800000,3,1947,9125000
Trevingevägen,4,100,Radhus, Bromma,feb,2020,6995000,3,2013,7900000
Örby,2,57,Lägenhet, Älvsjö,feb,2020,2150000,1,1950,2550000
Olof,2,59,Lägenhet, Kungsholmen,jan,2020,4295000,5,1997,4650000
Linnégatan,2,34,Lägenhet, Östermalm,feb,2020,4750000,4,1942,5500000
Torsgatan,1,36,Lägenhet, Vasastan,feb,2020,3250000,5,1926,3620000
Mälarhöjdsvägen,4,115,Villa, Mälarhöjden,feb,2020,8595000,5,1924,9020000
Lilla,3,86,Lägenhet, Kungsholmen,feb,2020,5995000,5,2009,6600000
Östgötagatan,3,80,Lägenhet, Södermalm,feb,2020,6750000,1,1885,7525000
Furusundsgatan,3.5,77,Lägenhet, Gärdet,feb,2020,6895000,6,1939,7200000
Tavastgatan,2,62,Lägenhet, Södermalm,feb,2020,4500000,1,1930,5150000
Tavastgatan,2,62,Lägenhet, Södermalm,feb,2020,4500000,1,1930,5150000
Engelbrektsgatan,2,54,Lägenhet, Östermalm,feb,2020,5295000,2,1895,6280000
Kommendörsgatan,5,127,Lägenhet, Östermalm,feb,2020,16950000,4,1895,16900000
Kristallvägen,2,58,Lägenhet, Solberga,feb,2020,2350000,2,1951,2430000
Sjösabrinken,2,56,Lägenhet, Högdalen,feb,2020,2195000,3,1955,2200000
Lästringevägen,6,148,Villa, Örby,feb,2020,5995000,13,1989,6870000
Ulriksborgsgatan,2,49,Lägenhet, Kungsholmen,feb,2020,3595000,13,1926,3925000
Södermannagatan,2.5,69,Lägenhet, Södermalm,feb,2020,5700000,3,1926,6725000
Råggatan,1,20,Lägenhet, Södermalm Katarina,feb,2020,2100000,1,1937,2250000
Heleneborgsgatan,1,22,Lägenhet, Södermalm,jan,2020,2295000,5,1930,2650000
Primusgatan,2,65,Lägenhet, Essingeöarna,feb,2020,4495000,2,2004,4725000
